source,target,prob
Jordan,Lebanon,0.008983618108155714
Lebanon,Jordan,0.0018495684340320599
Jordan,Lithuania,0.002994539369385238
Lithuania,Jordan,0.00045888894887437254
Jordan,Netherlands,0.025189360577769944
Netherlands,Jordan,0.00023404331929073407
Jordan,Philippines,0.00035229874933943975
Philippines,Jordan,2.016921975373383e-05
Jordan,Poland,0.006517526862779635
Poland,Jordan,0.00011743422096676928
Jordan,Qatar,0.008983618108155712
Qatar,Jordan,0.0003397010630645033
Jordan,Romania,0.02642240620045798
Romania,Jordan,0.0013387119805797518
Jordan,Russia,0.018143385590981147
Russia,Jordan,0.0002884523829527441
Jordan,Saudi Arabia,0.011802008102871232
Saudi Arabia,Jordan,0.0008552026958031248
Jordan,South Africa,0.00035229874933943975
South Africa,Jordan,5.541394214784441e-05
Jordan,Spain,0.036110621807292576
Spain,Jordan,0.00023174054102938018
Jordan,Sweden,0.0005284481240091597
Sweden,Jordan,9.598494955990902e-06
Jordan,Switzerland,0.019904879337678347
Switzerland,Jordan,0.00021363925971160588
Jordan,Turkey,0.13581116787035402
Turkey,Jordan,0.004000581147974804
Jordan,Ukraine,0.0022899418707063583
Ukraine,Jordan,0.0002383178426735595
Jordan,United Arab Emirates,0.04209970054606305
United Arab Emirates,Jordan,0.0006198213151104138
Jordan,United Kingdom,0.060595384886383635
United Kingdom,Jordan,0.0001825750189607343
Jordan,United States,0.05178791615289764
United States,Jordan,0.00023752028819128306
Kazakhstan,Bangladesh,9.216165153679556e-05
Bangladesh,Kazakhstan,0.0003449465332873405
Kazakhstan,Brazil,9.216165153679556e-05
Brazil,Kazakhstan,2.0297356269345923e-05
Kazakhstan,Kyrgyzstan,0.002211879636883093
Kyrgyzstan,Kazakhstan,0.01656886434242319
Kazakhstan,Latvia,0.00889359937330077
Latvia,Kazakhstan,0.002348903439378818
Kazakhstan,Lebanon,0.00018432330307359114
Lebanon,Kazakhstan,0.00014506419090447528
Kazakhstan,Lithuania,0.0019353946822727067
Lithuania,Kazakhstan,0.0011337256383955085
Kazakhstan,Luxembourg,0.007142527994101655
Luxembourg,Kazakhstan,0.0020806206961354145
Kazakhstan,Macau,0.00032256578037878446
Macau,Kazakhstan,0.0002829311668889697
Kazakhstan,Malaysia,0.015390995806644858
Malaysia,Kazakhstan,0.00242942661167725
Kazakhstan,Malta,9.216165153679556e-05
Malta,Kazakhstan,3.645311218445273e-05
Kazakhstan,Mexico,9.216165153679556e-05
Mexico,Kazakhstan,3.131949011870087e-05
Kazakhstan,Netherlands,0.008156306161006406
Netherlands,Kazakhstan,0.00028968998261860095
Kazakhstan,Norway,0.00018432330307359112
Norway,Kazakhstan,2.402734311646654e-05
Kazakhstan,Philippines,0.0005529699092207734
Philippines,Kazakhstan,0.00012101531852240299
Kazakhstan,Portugal,0.0002304041288419889
Portugal,Kazakhstan,1.5249481517628404e-05
Kazakhstan,Qatar,0.004700244228376574
Qatar,Kazakhstan,0.0006794021261290067
Kazakhstan,Romania,0.00018432330307359114
Romania,Kazakhstan,3.5698986148793385e-05
Kazakhstan,Russia,0.31938620340076507
Russia,Kazakhstan,0.019410324915004558
Kazakhstan,Saudi Arabia,0.0009676973411363533
Saudi Arabia,Kazakhstan,0.00026804860614724807
Kazakhstan,Serbia,9.216165153679556e-05
Serbia,Kazakhstan,7.673419275629221e-05
Kazakhstan,Singapore,0.00036864660614718223
Singapore,Kazakhstan,0.00011958325236550619
Kazakhstan,Slovakia,0.00018432330307359112
Slovakia,Kazakhstan,0.00016395458458007134
Kazakhstan,Slovenia,9.216165153679556e-05
Slovenia,Kazakhstan,0.0001226768079494572
Kazakhstan,South Korea,0.03815492373623336
South Korea,Kazakhstan,0.00402012002097454
Kazakhstan,Spain,0.0020736371595779
Spain,Kazakhstan,5.0869874860107844e-05
Kazakhstan,Sri Lanka,9.216165153679556e-05
Sri Lanka,Kazakhstan,0.0001320393477256223
Kazakhstan,Sweden,0.0002764849546103867
Sweden,Kazakhstan,1.9196989911981803e-05
Kazakhstan,Switzerland,0.003916870190313811
Switzerland,Kazakhstan,0.00016070209801315486
Kazakhstan,Taiwan,0.0026266070687986738
Taiwan,Kazakhstan,0.0002649486836233824
Kazakhstan,Thailand,0.012073176351320217
Thailand,Kazakhstan,0.0024738919419107514
Kazakhstan,Tunisia,0.0003686466061471823
Tunisia,Kazakhstan,0.0005936479667557144
Kazakhstan,Turkey,0.12082392516473897
Turkey,Kazakhstan,0.013605089195836492
Kazakhstan,Ukraine,0.04322381457075712
Ukraine,Kazakhstan,0.017195548955984526
Kazakhstan,United Arab Emirates,0.12589281599926272
United Arab Emirates,Kazakhstan,0.0070851541124755234
Kazakhstan,United Kingdom,0.020229482512326622
United Kingdom,Kazakhstan,0.00023299544570861146
Kazakhstan,United States,0.0034099811068614354
United States,Kazakhstan,5.9784018116173284e-05
Kazakhstan,Uzbekistan,0.029399566840237784
Uzbekistan,Kazakhstan,0.17771587743732592
Kenya,Belgium,0.0017777777777777776
Belgium,Kenya,7.314646848850135e-06
Kenya,United States,0.9982222222222221
United States,Kenya,0.0009072628695197649
Kuwait,Denmark,0.005464480874316941
Denmark,Kuwait,7.062496027345985e-06
Kuwait,Lebanon,0.021857923497267763
Lebanon,Kuwait,0.0002901283818089505
Kuwait,Netherlands,0.005464480874316941
Netherlands,Kuwait,3.273333136933344e-06
Kuwait,Philippines,0.010928961748633883
Philippines,Kuwait,4.0338439507467664e-05
Kuwait,Qatar,0.1584699453551913
Qatar,Kuwait,0.000386326699171396
Kuwait,Saudi Arabia,0.027322404371584706
Saudi Arabia,Kuwait,0.00012764219340345148
Kuwait,Spain,0.008196721311475412
Spain,Kuwait,3.3913249906738565e-06
Kuwait,Sri Lanka,0.01639344262295082
Sri Lanka,Kuwait,0.00039611804317686686
Kuwait,Switzerland,0.010928961748633883
Switzerland,Kuwait,7.562451671207288e-06
Kuwait,Turkey,0.0819672131147541
Turkey,Kuwait,0.000155664636107969
Kuwait,United Arab Emirates,0.24590163934426232
United Arab Emirates,Kuwait,0.00023340551615036497
Kuwait,United Kingdom,0.03825136612021859
United Kingdom,Kuwait,7.430378678634536e-06
Kuwait,United States,0.005464480874316941
United States,Kuwait,1.6157842734100887e-06
Kyrgyzstan,Cyprus,0.0006903693476009663
Cyprus,Kyrgyzstan,8.294625082946248e-05
Kyrgyzstan,Finland,0.0006903693476009663
Finland,Kyrgyzstan,1.1286172181842809e-05
Kyrgyzstan,France,0.0006903693476009663
France,Kyrgyzstan,2.162695237312549e-06
Kyrgyzstan,Netherlands,0.0013807386952019325
Netherlands,Kyrgyzstan,6.546666273866688e-06
Kyrgyzstan,Romania,0.0006903693476009663
Romania,Kyrgyzstan,1.784949307439669e-05
Kyrgyzstan,Russia,0.54297549188816
Russia,Kyrgyzstan,0.00440519998431715
Kyrgyzstan,South Africa,0.0013807386952019328
South Africa,Kyrgyzstan,0.00011082788429568884
Kyrgyzstan,South Korea,0.003797031411805314
South Korea,Kyrgyzstan,5.34073915829951e-05
Kyrgyzstan,Spain,0.0006903693476009663
Spain,Kyrgyzstan,2.260883327115904e-06
Kyrgyzstan,Sweden,0.0013807386952019328
Sweden,Kyrgyzstan,1.2797993274654537e-05
Kyrgyzstan,Switzerland,0.0017259233690024155
Switzerland,Kyrgyzstan,9.453064589009108e-06
Kyrgyzstan,Taiwan,0.0013807386952019328
Taiwan,Kyrgyzstan,1.8592890078833853e-05
Kyrgyzstan,Turkey,0.22195374525371067
Turkey,Kyrgyzstan,0.0033364120339141362
Kyrgyzstan,Ukraine,0.0006903693476009663
Ukraine,Kyrgyzstan,3.666428348823992e-05
Kyrgyzstan,United Arab Emirates,0.13186054539178454
United Arab Emirates,Kyrgyzstan,0.0009906767463271045
Kyrgyzstan,United States,0.0006903693476009663
United States,Kyrgyzstan,1.6157842734100887e-06
Kyrgyzstan,Uzbekistan,0.018985157059026574
Uzbekistan,Kyrgyzstan,0.015320334261838443
Latvia,Guernsey,2.4340968283718326e-05
Guernsey,Latvia,0.00017721070352649305
Latvia,Jordan,2.4340968283718326e-05
Jordan,Latvia,0.00035229874933943975
Latvia,Lithuania,0.024085388116739284
Lithuania,Latvia,0.05342007234249313
Latvia,Luxembourg,0.00014604580970230998
Luxembourg,Latvia,0.00016108031195887084
Latvia,Macau,3.6511452425577494e-05
Macau,Latvia,0.00012125621438098702
Latvia,Malta,0.004308351386218144
Malta,Latvia,0.0064522008566481335
Latvia,Netherlands,0.03610982644889615
Netherlands,Latvia,0.0048559897086406165
Latvia,Norway,0.04061290558138402
Norway,Latvia,0.02004481099491221
Latvia,Poland,0.015018377431054207
Poland,Latvia,0.003916589964134954
Latvia,Portugal,0.00393106637782051
Portugal,Latvia,0.000985116506038795
Latvia,Romania,4.868193656743666e-05
Romania,Latvia,3.5698986148793385e-05
Latvia,Russia,0.16924275247669351
Russia,Latvia,0.03894387220719281
Latvia,Saudi Arabia,2.4340968283718326e-05
Saudi Arabia,Latvia,2.5528438680690295e-05
Latvia,Senegal,2.4340968283718326e-05
Senegal,Latvia,0.00013662135391761735
Latvia,Serbia,0.00015821629384416913
Serbia,Latvia,0.0004987722529158995
Latvia,Singapore,2.4340968283718326e-05
Singapore,Latvia,2.9895813091376547e-05
Latvia,Slovakia,0.000669376627802254
Slovakia,Latvia,0.002254375537975981
Latvia,Slovenia,0.00021906871455346492
Slovenia,Latvia,0.0011040912715451147
Latvia,South Korea,0.00015821629384416913
South Korea,Latvia,6.311782641626695e-05
Latvia,Spain,0.020434242874181534
Spain,Latvia,0.0018980115531138017
Latvia,Sweden,0.06149745636881435
Sweden,Latvia,0.01616706500420734
Latvia,Switzerland,0.024876469585960126
Switzerland,Latvia,0.0038644128039869237
Latvia,Turkey,0.004430056227636735
Turkey,Latvia,0.0018887309181100241
Latvia,Ukraine,0.024182751989874157
Ukraine,Latvia,0.03642596564556637
Latvia,United Arab Emirates,0.0023367329552369596
United Arab Emirates,Latvia,0.0004979317677874453
Latvia,United Kingdom,0.1051408125015213
United Kingdom,Latvia,0.0045850743860516964
Latvia,United States,0.0004989898498162257
United States,Latvia,3.312357760490682e-05
Latvia,Uzbekistan,0.000523330818099944
Uzbekistan,Latvia,0.011977715877437328
Lebanon,Bosnia and Herzegovina,7.253209545223763e-05
Bosnia and Herzegovina,Lebanon,0.008733624454148473
Lebanon,Guinea-Bissau,7.253209545223763e-05
Guinea-Bissau,Lebanon,0.003976143141153082
Lebanon,Hong Kong,0.0002175962863567129
Hong Kong,Lebanon,2.6667614848527937e-05
Lebanon,Israel,7.253209545223763e-05
Israel,Lebanon,1.6852323092738338e-05
Lebanon,Japan,7.253209545223763e-05
Japan,Lebanon,8.970017715784987e-06
Lebanon,Latvia,7.253209545223763e-05
Latvia,Lebanon,2.4340968283718326e-05
Lebanon,Lithuania,0.00010879814317835646
Lithuania,Lebanon,8.098040274253633e-05
Lebanon,Luxembourg,0.002719953579458911
Luxembourg,Lebanon,0.0010067519497429427
Lebanon,Malaysia,0.0006890549067962575
Malaysia,Lebanon,0.00013820091503553218
Lebanon,Mali,0.00036266047726118814
Mali,Lebanon,0.012690355329949238
Lebanon,Malta,0.00014506419090447528
Malta,Lebanon,7.290622436890548e-05
Lebanon,Morocco,0.002030898672662654
Morocco,Lebanon,0.002379131616959811
Lebanon,Netherlands,0.006527888590701388
Netherlands,Lebanon,0.000294599982324001
Lebanon,Norway,7.253209545223763e-05
Norway,Lebanon,1.201367155823327e-05
Lebanon,Philippines,0.0002175962863567129
Philippines,Lebanon,6.050765926120148e-05
Lebanon,Poland,0.00460578806121709
Poland,Lebanon,0.00040308502872377566
Lebanon,Portugal,0.00021759628635671291
Portugal,Lebanon,1.8299377821154085e-05
Lebanon,Qatar,0.10190759411039386
Qatar,Lebanon,0.01871686249433832
Lebanon,Romania,0.009429172408790893
Romania,Lebanon,0.00232043409967157
Lebanon,Russia,0.011242474795096834
Russia,Lebanon,0.0008681576574305891
Lebanon,Saudi Arabia,0.06368317980706463
Saudi Arabia,Lebanon,0.022413969161646074
Lebanon,Senegal,0.0021759628635671293
Senegal,Lebanon,0.004098640617528521
Lebanon,Serbia,0.0035903387248857627
Serbia,Lebanon,0.003798342541436464
Lebanon,Slovakia,0.0002175962863567129
Slovakia,Lebanon,0.000245931876870107
Lebanon,Slovenia,7.253209545223763e-05
Slovenia,Lebanon,0.0001226768079494572
Lebanon,South Africa,0.0015231740044969902
South Africa,Lebanon,0.0011636927851047326
Lebanon,South Korea,0.0002901283818089505
South Korea,Lebanon,3.884173933308735e-05
Lebanon,Spain,0.015739464713135566
Spain,Lebanon,0.0004906116819841512
Lebanon,Sri Lanka,0.0004351925727134258
Sri Lanka,Lebanon,0.0007922360863537337
Lebanon,Sweden,0.004061797345325308
Sweden,Lebanon,0.000358343811690327
Lebanon,Switzerland,0.024080655690142894
Switzerland,Lebanon,0.0012553669774204097
Lebanon,Thailand,0.000580256763617901
Thailand,Lebanon,0.00015107737049836653
Lebanon,Tunisia,0.00014506419090447526
Tunisia,Lebanon,0.00029682398337785716
Lebanon,Turkey,0.09236962355842461
Turkey,Lebanon,0.013215927605566568
Lebanon,Ukraine,0.0008703851454268517
Ukraine,Lebanon,0.0004399714018588791
Lebanon,United Arab Emirates,0.21850293754986586
United Arab Emirates,Lebanon,0.01562520260895499
Lebanon,United Kingdom,0.056429970261840885
United Kingdom,Lebanon,0.0008258335159968099
Lebanon,United States,0.000398926524987307
United States,Lebanon,8.886813503755488e-06
Libya,France,0.004184100418410042
France,Libya,2.162695237312549e-06
Libya,Malta,0.004184100418410042
Malta,Libya,3.645311218445273e-05
Libya,Senegal,0.004184100418410042
Senegal,Libya,0.00013662135391761735
Libya,Tunisia,0.797071129707113
Tunisia,Libya,0.028272484416740896
Libya,Turkey,0.1485355648535565
Turkey,Libya,0.00036840630545552675
Lithuania,Bahrain,0.00010797387032338178
Bahrain,Lithuania,8.56604420078808e-05
Lithuania,Egypt,0.00010797387032338178
Egypt,Lithuania,0.0037735849056603774
Lithuania,Luxembourg,0.00040490201371268166
Luxembourg,Lithuania,0.00020135038994858854
Lithuania,Malta,0.005884575932624306
Malta,Lithuania,0.003973389228105347
Lithuania,Morocco,8.098040274253633e-05
Morocco,Lithuania,0.00012745347947998987
Lithuania,Netherlands,0.042703665712897486
Netherlands,Lithuania,0.002589206511314275
Lithuania,Norway,0.03563137720671598
Norway,Lithuania,0.007929023228433958
Lithuania,Poland,0.032176213356367764
Poland,Lithuania,0.0037832862538483506
Lithuania,Portugal,0.0014306537817848086
Portugal,Lithuania,0.0001616445040868611
Lithuania,Romania,0.0003239216109701453
Romania,Lithuania,0.00010709695844638016
Lithuania,Russia,0.0532851050045889
Russia,Lithuania,0.0055282039218322015
Lithuania,Serbia,5.3986935161690884e-05
Serbia,Lithuania,7.673419275629221e-05
Lithuania,Slovakia,0.00029692814338929985
Slovakia,Lithuania,0.00045087510759519615
Lithuania,Slovenia,8.098040274253633e-05
Slovenia,Lithuania,0.00018401521192418582
Lithuania,South Africa,0.00021594774064676356
South Africa,Lithuania,0.00022165576859137768
Lithuania,Spain,0.02766830427036658
Spain,Lithuania,0.001158702705146901
Lithuania,Sweden,0.06435242671273553
Sweden,Lithuania,0.007627603991694102
Lithuania,Switzerland,0.0012416995087188903
Switzerland,Lithuania,8.696819421888381e-05
Lithuania,Tunisia,5.3986935161690884e-05
Tunisia,Lithuania,0.00014841199168892858
Lithuania,Turkey,0.010446471953787185
Turkey,Lithuania,0.0020080738057928
Lithuania,Ukraine,0.015980132807860502
Ukraine,Lithuania,0.010852627912519017
Lithuania,United Arab Emirates,0.0016196080548507264
United Arab Emirates,Lithuania,0.00015560367743357664
Lithuania,United Kingdom,0.20029152944987316
United Kingdom,Lithuania,0.003938100699676303
Lithuania,United States,0.00021594774064676356
United States,Lithuania,6.463137093640356e-06
Luxembourg,Cyprus,0.00010738687463924724
Cyprus,Luxembourg,0.00033178500331785
Luxembourg,Ecuador,8.054015597943541e-05
Ecuador,Luxembourg,0.0022839741149600305
Luxembourg,Jordan,2.6846718659811806e-05
Jordan,Luxembourg,0.00035229874933943975
Luxembourg,Kyrgyzstan,2.6846718659811806e-05
Kyrgyzstan,Luxembourg,0.0006903693476009663
Luxembourg,Macau,0.00016108031195887081
Macau,Luxembourg,0.000485024857523948
Luxembourg,Macedonia,2.6846718659811806e-05
Macedonia,Luxembourg,0.0004977600796416127
Luxembourg,Malaysia,0.002214854289434474
Malaysia,Luxembourg,0.0012001658410980428
Luxembourg,Mali,0.0002416204679383063
Mali,Luxembourg,0.022842639593908635
Luxembourg,Malta,0.0021343141334550383
Malta,Luxembourg,0.002898022418663992
Luxembourg,Mexico,0.0021343141334550387
Mexico,Luxembourg,0.0024898994644367194
Luxembourg,Morocco,0.00016108031195887084
Morocco,Luxembourg,0.0005098139179199595
Luxembourg,Netherlands,0.05835134300710096
Netherlands,Luxembourg,0.0071145895731246234
Luxembourg,Norway,0.00028189054592802395
Norway,Luxembourg,0.00012614355136144934
Luxembourg,Philippines,5.369343731962362e-05
Philippines,Luxembourg,4.0338439507467664e-05
Luxembourg,Poland,0.007396270990778154
Poland,Luxembourg,0.0017488177230456725
Luxembourg,Portugal,0.06470059197014645
Portugal,Luxembourg,0.014700500182993783
Luxembourg,Puerto Rico,0.0005100876545364242
Puerto Rico,Luxembourg,0.001794314855038247
Luxembourg,Qatar,0.02447078405841846
Qatar,Luxembourg,0.012142647803266461
Luxembourg,Romania,8.054015597943541e-05
Romania,Luxembourg,5.3548479223190064e-05
Luxembourg,Russia,0.0014362994482999315
Russia,Luxembourg,0.00029965441724217104
Luxembourg,Saudi Arabia,0.0021208907741251328
Saudi Arabia,Luxembourg,0.0020167466557745335
Luxembourg,Senegal,0.00010738687463924724
Senegal,Luxembourg,0.0005464854156704695
Luxembourg,Serbia,0.00025504382726821215
Serbia,Luxembourg,0.0007289748311847759
Luxembourg,Singapore,0.0010067519497429429
Singapore,Luxembourg,0.0011210929909266207
Luxembourg,Slovakia,0.0008456716377840719
Slovakia,Luxembourg,0.0025822847071361238
Luxembourg,Slovenia,0.00021477374927849445
Slovenia,Luxembourg,0.0009814144635956576
Luxembourg,South Africa,0.0030202558492288282
South Africa,Luxembourg,0.006234068491632497
Luxembourg,South Korea,0.0026846718659811804
South Korea,Luxembourg,0.0009710434833271836
Luxembourg,Spain,0.06228438729076339
Spain,Luxembourg,0.005245249318908898
Luxembourg,Sweden,0.0041746647516007354
Sweden,Luxembourg,0.0009950439771043902
Luxembourg,Switzerland,0.07376135951783294
Switzerland,Luxembourg,0.010388917983321012
Luxembourg,Taiwan,0.006376095681705304
Taiwan,Luxembourg,0.00220790569686152
Luxembourg,Thailand,0.0018121535095372966
Thailand,Luxembourg,0.0012747153135799674
Luxembourg,Tunisia,0.000281890545928024
Tunisia,Luxembourg,0.0015583259127337505
Luxembourg,Turkey,0.004993489670724996
Turkey,Luxembourg,0.0019302414877388158
Luxembourg,Ukraine,0.0002953139052579298
Ukraine,Luxembourg,0.00040330711837063913
Luxembourg,United Arab Emirates,0.010523913714646227
United Arab Emirates,Luxembourg,0.002033221385132068
Luxembourg,United Kingdom,0.1296025343302415
United Kingdom,Luxembourg,0.005124307581586889
Luxembourg,United States,0.06635166516772488
